queue_length,avg_consult_time,doctor_id,department_id,day_of_week,hour_of_day,priority,no_show_rate,waiting_time
4,10.810888785029888,6,1,1,14,3,0.19290389405542985,48.66784785095776
9,17.777618553109214,4,1,1,13,3,0.13953707974433385,167.49530121572488
6,11.058467962551855,1,2,3,15,1,0.29129315747674406,79.14580626846816
16,6.1642196709716135,7,2,0,11,1,0.2035594232190194,103.29725022685788
6,13.138015527983772,10,3,1,12,3,0.0030220985979694357,85.82311074056176
11,17.926137423774428,6,4,3,17,2,0.14430563394013854,209.04542182805355
16,13.854283144297396,9,2,1,12,0,0.12433438051064384,234.89790516432214
12,8.394186623213477,7,4,2,11,2,0.03201415799813061,106.17098499988612
19,10.76359430206072,7,1,1,10,2,0.276962650761657,210.0486878429661
3,11.751850417728983,2,2,6,13,1,0.24150338972451707,41.620708724719904
9,13.688995307307902,9,3,5,12,1,0.06902577252600056,128.01105153603518
2,16.390265386289194,10,3,5,16,1,0.07679422765289916,43.057501962189654
8,6.483104264609532,9,4,1,15,3,0.009605415995835287,58.51777154795684
12,18.344780495263496,6,1,4,14,3,0.08901523547371228,226.49090488713614
17,5.184645545241134,3,4,2,10,2,0.17538660267400608,95.78125357739505
14,10.550785020113828,1,1,0,11,2,0.12625301651600046,160.33326185138029
3,5.411304649589865,4,3,1,17,0,0.29077663911590423,28.941932618975613
14,10.894613380179369,3,4,0,17,2,0.016824050779101263,159.91344904669205
1,12.887188983099858,1,3,2,13,2,0.1774290476697032,21.47945834427444
14,12.675220798722677,3,3,1,11,1,0.2574928321521144,186.39757595602936
7,7.48442520542398,4,1,4,10,1,0.14422227372291677,59.24193359632917
7,14.686107651434185,8,4,3,16,1,0.0008888161681190442,115.62445790828407
16,5.671676757570023,9,4,4,14,1,0.07284044994788255,99.12295815169102
11,16.42860230198623,3,3,6,15,1,0.09713069270038983,190.95749188290574
18,19.199666509903196,6,3,4,9,0,0.2897983483672387,354.9521616951245
9,10.096532407266768,10,1,3,9,0,0.2735319845516098,98.4733662608619
8,12.758590725714978,5,2,6,10,0,0.2847511515322891,108.6493158462193
4,10.683654170882216,6,2,3,11,1,0.24772753728509048,51.67251670830403
5,5.100655854560899,4,3,5,9,3,0.10549432023417131,31.740710249782538
19,10.78811754342674,10,2,3,13,1,0.27176292662886015,216.396037036404
1,16.875803888920196,6,2,1,11,1,0.29450535178111464,27.431403053328413
12,13.939832632752227,7,2,0,9,0,0.10502139368248588,175.18009220135292
5,6.5188987192273835,9,2,5,16,1,0.07816678979593468,44.02263273911751
4,17.707092345406778,10,3,5,14,0,0.1640748878346664,79.98004995248556
0,12.966280173278642,7,2,0,17,1,0.056145657779679004,11.837830025717574
5,17.62585042617014,6,2,5,11,2,0.009787266421914064,97.40682114580028
5,13.70332278177544,1,1,3,17,3,0.28374935133476087,78.85628815566535
15,13.395326672569098,2,3,4,17,3,0.27772218973242574,212.49079742382352
3,6.5788877779551855,1,4,2,9,0,0.04879615612863631,31.215019382557784
10,7.510395997079419,9,4,3,11,2,0.12232207407891582,82.5554580825487
8,19.580378847448866,10,1,6,14,3,0.24931089398180567,164.3924771443952
2,8.427301201321562,10,1,6,16,0,0.1983000896462559,31.21575072194687
18,19.66178176985552,9,3,4,12,1,0.11843625275121417,361.2975633625762
7,12.97869059786395,7,4,4,13,1,0.22325129915484568,97.32017422391547
4,7.0368357059590565,2,2,5,17,2,0.2691142164630573,39.41286026267573
3,6.489533041305394,6,1,1,14,3,0.2778474991577604,29.65529564503323
5,8.1329610605861,4,4,1,15,1,0.1136548835766567,53.012748158673745
1,18.884559950380037,1,3,5,15,0,0.052068204021845664,27.607112518558928
19,11.212253364923402,1,2,5,12,1,0.2738516574581925,220.99421024546663
10,10.931514019893715,5,3,0,12,1,0.027766633758308477,117.9217546591927
3,9.69809391605261,2,1,0,12,3,0.2165065173684491,30.38219509441892
14,7.2059277584988255,4,4,2,13,3,0.04214919445824049,103.62919453540417
5,12.317767957886097,1,4,2,13,0,0.11681605640030765,73.01468880109555
16,6.95071673766708,4,4,2,16,2,0.1234667239635082,120.7347365580787
5,17.532203545734916,6,4,2,17,2,0.04762737453362501,95.18898944327513
18,10.555954794129597,10,2,4,10,1,0.2768044302019836,195.16130701324553
1,10.622053516726945,4,2,4,15,0,0.0008004504027858794,25.508665275161814
14,12.110096427247338,1,3,0,9,2,0.2681425629649892,174.27629226470478
10,11.661915697486275,7,2,1,9,2,0.26514879704264566,121.64033262349369
7,19.92286959588982,2,1,5,12,1,0.09508909610940049,147.36674668624886
18,13.180716818274538,9,1,6,15,0,0.21128528096378266,248.21055214404137
12,6.3230255568480604,3,4,1,10,2,0.07584267338949464,84.48187323581882
11,14.10316012365395,8,1,3,10,3,0.22763206867618152,157.37516866945262
4,7.273764393048199,8,3,4,9,3,0.168335922536323,32.95442455734733
5,5.46406467097013,3,2,2,10,1,0.0900676362742975,35.33773201415312
3,19.561132305158722,4,2,2,15,1,0.12007042609129637,65.28704935776157
18,16.603083373018457,2,2,3,17,1,0.20696661967152105,310.83739447833085
19,19.701634886206506,4,1,1,14,1,0.2718292348931349,381.2431250409731
0,12.168176720333637,9,2,2,10,2,0.039217954970182385,7.270920217659825
19,12.983862967234643,2,4,1,17,0,0.17140919090074713,257.8205633180242
16,7.525054338786953,3,4,5,15,1,0.07611875983713524,131.94490664178954
11,8.703611400013784,4,4,3,9,1,0.24041167496263774,102.38071371067807
14,17.57823822354242,5,1,6,17,2,0.02107119176084432,254.2466856351891
0,10.342784706763911,1,2,1,10,1,0.20668673705135093,8.421132914623119
13,17.402224606946284,7,1,5,12,1,0.05248380410730894,232.28520175486645
5,15.635205864305476,10,2,1,17,0,0.17891562552096876,91.53758800360086
4,7.6575638790779825,7,3,1,12,3,0.2507077761578076,37.19475559619242
10,12.611695491796132,9,3,2,11,1,0.22652419863650386,136.70216378121023
3,15.160809822780752,4,1,0,9,2,0.22588286630509116,50.05716764089468
12,8.525558222057377,6,4,4,15,0,0.15535359365607157,114.17339406367374
10,17.46032765780115,2,1,1,14,2,0.2672236775549164,179.61947165262526
2,13.172414863177803,4,4,1,12,0,0.17643155947259936,35.84340340259434
0,7.478630756639048,2,2,1,14,0,0.27525539056487114,8.87977898618096
5,13.744766392469037,10,4,0,14,1,0.16395673734972527,79.60397915281554
17,19.99570706233871,5,4,5,12,1,0.15178966890600087,350.6113534992169
9,7.257822374951203,7,2,6,14,1,0.06670590576309433,74.41195303092829
4,17.25135395179292,1,3,6,16,3,0.1634359962090615,73.88895150978253
9,8.10963504781337,10,2,3,11,3,0.04217544937466909,78.10309897747968
11,16.73582494190131,10,1,2,12,2,0.2609070603778636,189.35814294794457
1,16.0186688468212,7,1,0,9,1,0.20276756661248801,24.86254658451439
12,9.507340784006486,10,1,5,12,3,0.2980906345478826,122.95894997348493
7,9.887346763466748,6,1,1,17,1,0.02762922833715693,78.94256122486439
1,16.887820879443787,6,1,5,16,3,0.07220182495358606,22.40446967366309
19,11.92168267830969,8,3,0,12,3,0.2631475812798418,228.59282948479824
0,15.962270430677131,8,3,0,15,0,0.11857622993067529,12.792218186655754
4,7.219762210487522,6,4,0,11,1,0.13989089699456927,37.53529697914635
8,17.7883667285233,3,1,3,17,1,0.25819556621628503,153.265815236061
16,15.663270750234787,5,2,4,12,3,0.15654696748498567,255.64462609886112
8,18.604142132522508,2,1,2,10,1,0.058042754824310434,154.74578709606973
10,6.985585685524587,5,3,3,13,3,0.2676090346229343,72.02945750163764
14,13.895217505408965,9,1,3,10,1,0.009318496926910046,201.01490552354443
5,13.986808775604878,10,3,4,14,0,0.268618880293033,78.1029984458782
2,10.301911108201736,1,4,3,9,1,0.015156068001700405,26.334765756546084
16,11.876996368538867,10,4,0,14,0,0.19975480938003842,202.6513967786042
4,5.569723449347802,5,4,0,12,2,0.021503813902600397,29.3982241686843
11,16.18790057940518,6,3,5,11,1,0.21186389578951967,183.01934091262947
17,13.239837191047611,7,1,1,10,1,0.010191396399885266,235.17592533900344
13,5.8661157780376065,9,1,3,15,1,0.25273731831323626,86.37036331953384
10,15.211338394407283,6,2,1,17,0,0.13978318527899541,163.01473674050726
8,12.00173115846782,5,3,2,11,1,0.028036173800663377,103.7851394479695
1,5.516918891375,7,2,6,14,1,0.21204583350304318,14.350895393756943
11,19.54411590272143,1,4,0,17,3,0.14678704725112873,220.74979752365314
2,19.236682146341607,5,1,5,10,2,0.05728465766263286,46.09854970039841
2,12.693536242207964,2,3,2,15,0,0.004701712166617733,35.6744225252816
0,6.405086310588652,4,2,5,13,3,0.12539947791766115,5.869292317006404
7,16.319318323978877,7,2,6,13,0,0.02568876921856067,123.05259188773053
7,12.378966501585936,5,2,6,15,3,0.02825090947417116,93.07897332491612
10,9.5367121743407,6,1,4,17,2,0.08019886450880305,105.39796710590295
8,12.371272662928352,2,1,0,12,3,0.1891374891727273,104.50485786359971
4,12.836662181081966,3,1,2,17,0,0.15897318256828474,65.00826100174234
13,13.440675485335088,7,3,4,17,1,0.02069619247760418,185.75075080988032
2,11.618355704829899,2,1,6,12,1,0.29052938276774093,30.108523106805595
4,14.08632954708585,6,3,2,11,2,0.2661506064883773,60.740214609649655
4,18.78102065909566,5,2,5,10,0,0.07776764614354748,85.72174023920637
18,10.434021306478868,10,2,4,17,0,0.036701572788642375,198.78956584261246
13,15.885746948299236,1,4,4,10,0,0.28272085942709707,213.533295472592
3,18.416788352363483,10,1,0,14,2,0.13834253336420996,66.10990468891748
12,11.839689136399054,4,2,1,13,1,0.09335008943143074,151.05683584275874
9,11.651837545728561,2,1,5,13,3,0.1471074105495562,111.63656728369975
17,14.031754780321693,4,3,5,12,2,0.23182324336392363,247.28680769124014
7,13.871101391337321,1,2,4,14,3,0.05051558949091634,103.19996372762411
7,17.098840134894154,2,1,4,13,1,0.23024875005279213,128.4383275185398
6,12.14725075667439,8,2,0,12,2,0.2248340363801596,79.1639341054376
7,19.941844244591618,6,2,1,17,1,0.16180446145226393,154.30897085667917
13,5.892073533009212,2,1,5,14,3,0.2597526866248745,81.47934026686384
18,5.047517728710526,6,2,6,11,0,0.039643013450958164,101.7081828083234
5,14.602974673394357,10,2,3,14,0,0.17864370199970192,86.36951166017
0,9.47652368542815,9,2,3,9,3,0.13480291575054648,4.001419555714834
14,8.605735830492257,7,2,1,13,0,0.1266876338507495,134.14906888941323
0,9.678486200064206,9,3,2,14,3,0.07576832138085762,5.2267679726744225
16,8.840713476574315,5,2,0,16,2,0.11168389704297241,151.79811600400717
0,5.461850744906718,7,4,1,17,2,0.03244522680709972,5.910782516314914
14,19.57299563585883,7,2,3,11,2,0.07547969092944756,283.21576982976364
1,8.311182326791727,3,1,4,10,0,0.08158953233342477,20.557482527755123
13,16.010446438839594,7,4,3,12,1,0.21620036023804182,216.52695174730505
7,16.43894592041263,1,3,4,16,0,0.014565128162658945,128.95029831640127
7,18.93886097010844,9,4,0,16,0,0.19535769244525822,147.35415672968404
18,5.4582418564007,10,4,4,11,1,0.06642297293795696,104.67284755933424
6,18.080725076705114,6,4,1,12,1,0.02455845177488818,117.19529826910531
18,12.908392712597003,5,1,4,11,1,0.09024184832563023,238.23956887226296
5,14.488161649487418,7,1,2,10,1,0.06734186082858083,82.71764110015785
5,14.667054156815505,5,1,1,12,0,0.165609712751955,85.98079202573585
2,17.29696707477091,10,3,0,14,3,0.10721292103438872,40.03203631724613
6,10.001109832386657,5,1,1,13,2,0.28979812272249783,66.71283239601115
18,15.9957678478999,10,1,2,11,3,0.28906487981725515,292.1259081405283
7,12.928671645832956,7,4,0,10,0,0.13311458073607185,98.70618685067896
9,16.900910214580215,10,1,3,17,1,0.23852623819807786,163.26011677849897
19,19.858190491552,7,2,2,9,2,0.0039805622582625095,380.7301577835196
14,8.009765261056419,3,1,0,17,2,0.1643434754174408,123.43337588714755
14,19.919729623399967,3,3,6,9,3,0.2229897516920937,284.6500861407087
0,6.347182314241611,10,3,4,15,0,0.06508296762220077,14.390385976025597
19,5.034763218572208,3,2,1,14,0,0.018351526549783125,105.2721014738998
6,5.662429042667469,6,3,0,15,0,0.046775680771936765,46.05767269946621
3,10.126736071051425,6,3,1,11,2,0.1325544261521571,38.04966639543935
5,14.493594960176512,3,4,4,11,3,0.1519114262268786,78.50549087532438
0,6.035443113317744,3,2,0,9,2,0.11426553663263053,1.8222703319044626
4,5.084987217943509,8,4,3,12,2,0.131992130112714,28.820928072595102
0,19.05636542688192,8,4,6,10,1,0.1410704878827844,5.513463582721422
3,17.328899539098945,7,1,6,16,3,0.23083099848032887,58.67876985602394
1,17.137747567085466,10,2,2,11,1,0.03157256942329571,28.152722882264378
9,18.266364132529656,4,1,0,15,0,0.23068514014781877,179.14141788256038
4,15.500514091581566,4,1,4,15,2,0.20658819068849943,73.15431674582187
9,6.566061946221222,3,4,0,17,3,0.2224982428428954,64.4620167732168
0,10.986502821105846,5,3,1,14,0,0.22034051576259683,10.361419428847162
5,15.847242296969442,3,2,5,9,3,0.1411775447405351,81.61060939977122
12,9.205016911872814,8,3,0,16,2,0.06342005536827001,119.16732178504438
14,15.311095462043564,7,4,6,9,3,0.1609886712905412,218.28873875822302
3,5.367476724014785,3,4,6,11,0,0.28739461608272987,29.156940073992534
12,9.592060113193899,9,4,6,13,1,0.1765577044180091,122.74749709198879
19,13.23695504415759,5,4,3,16,2,0.003314143563833283,259.24443946590867
14,14.481347442593634,9,4,0,17,1,0.01791327146291719,217.08614633638433
7,13.655609966928662,7,4,2,15,2,0.2978590300810657,101.77117401561956
4,15.466344141101443,7,3,0,17,0,0.02158390777183211,76.81908156254678
14,5.091331223597586,6,1,5,11,2,0.013813548013469568,77.6013415647708
3,6.5141179996628225,2,3,6,13,1,0.10590728080759661,29.81850146656132
11,18.034163784187175,9,2,1,16,2,0.290795160980801,205.75305942001333
12,15.226229661352418,6,3,6,9,0,0.0956025461198597,193.62910851105673
1,6.69397464029017,8,4,0,16,2,0.12296523926258118,14.385557701224755
18,17.63111656097869,1,3,3,15,1,0.19022311836256967,325.02090017070446
18,8.633468267368503,5,1,4,9,0,0.0072335517979193464,165.86250711505318
3,12.173898262928352,1,2,0,14,1,0.2693290732557564,41.51551734180586
3,7.177947693269904,10,3,0,9,2,0.15583290526632962,25.897839439573154
10,15.6516508463256,8,1,2,10,3,0.14004327180121737,161.09878465932655
4,15.002816315214018,8,3,3,13,1,0.25821799866198913,71.0268255496039
19,8.166687067492042,1,2,5,10,2,0.28592297680740636,163.6200926748519
10,17.951011502855028,9,3,4,9,3,0.12702756949405042,186.56520479550557
9,11.019590363295682,2,4,6,14,3,0.051732323787969214,108.11980970909876
7,9.387726366061127,9,3,1,16,0,0.24471278100062188,79.09718046942575
5,7.2849438419680315,1,1,0,16,3,0.12097812636674615,45.675954764505924
5,8.992520187733062,10,3,5,16,1,0.2806636618535298,56.31482717388436
7,5.330403818357255,9,1,4,14,1,0.2849696951492949,48.684637981425325
14,13.748862386841733,4,2,1,11,3,0.034448709516410846,195.78538058540596
13,17.63346119515922,9,3,5,9,2,0.28696619019985536,235.65914716906613
10,13.234706741624628,7,2,3,10,1,0.11048109763353628,139.40057497169147
11,8.289109428858136,6,2,3,13,1,0.19387575529715714,100.33311557239601
12,5.505037673208091,5,3,4,13,0,0.01042502452021381,78.49090987141602
7,8.219421098882043,9,1,6,9,2,0.2666652822251498,67.21870584695662
17,11.241821421066385,2,2,1,9,3,0.19247919880345946,195.40050495872896
0,16.394171430496947,2,2,3,17,2,0.19306634008692575,9.476584132974995
14,7.817642788066612,9,3,4,10,0,0.2706528479932451,117.78344661354076
7,15.796871800320291,3,3,3,15,0,0.15250415247220295,124.87050577158331
10,18.004002025278254,8,3,3,12,2,0.12315499210876515,186.36910025896344
11,11.809202721625356,9,3,5,15,0,0.25983862568769484,143.14953525585307
11,17.3214798746389,8,3,5,16,0,0.22272615356141948,204.9401631386287
3,13.319860220526433,4,4,3,13,0,0.2846926994894703,53.9877988787043
15,14.556362556213575,1,3,2,9,2,0.2820365679931598,225.53018330124294
3,12.89417690507304,4,1,5,12,0,0.11469784936807208,47.235614650205996
4,11.947590751270127,9,2,1,11,3,0.13409588704242537,48.85596608529527
4,8.51980162663774,2,1,4,13,3,0.07679548613723354,40.98214993985448
7,9.547910891915691,3,1,4,14,1,0.1981943667415703,77.00738503372983
9,9.349551784154135,10,4,6,10,3,0.10936259102666597,88.92890524312797
16,13.44933396430722,8,3,1,15,1,0.23583019398230132,229.1288585812177
8,6.799305395358349,6,2,1,11,2,0.03646522821927316,59.66126698444578
18,18.751875360535028,8,1,1,9,0,0.034920855349723764,349.6165749758888
13,15.8098271792467,7,3,6,11,3,0.061336614425819065,208.81442684234742
7,11.021684463697905,5,3,1,17,1,0.025287656531224046,91.78232873106747
8,7.379362167895669,9,4,0,14,2,0.18600948230347042,68.53593431148046
10,18.229882545824537,4,4,6,14,1,0.044205829805021586,189.28456941241507
0,17.356671351517477,6,4,4,12,0,0.04798887524029627,10.165442605648742
13,15.82582329075769,2,2,0,16,3,0.004268467118749797,216.567038896781
4,9.073205711168637,2,1,6,13,2,0.23462700438708295,47.37320647943183
13,11.036699561505035,2,4,3,15,1,0.2436888166270443,155.18553707754168
3,6.54122378678635,10,4,3,17,2,0.04860672490933191,29.83214082941747
0,7.835592870912976,7,4,4,13,1,0.22185733028016733,9.979469345282897
18,16.745249559750995,2,1,3,13,1,0.13006353694720788,311.7885473893248
7,15.725580782760257,2,1,1,12,0,0.0718784648896174,120.79746456003878
14,13.90228644463902,9,4,6,14,0,0.18641538242214867,209.0540487436947
14,18.435900888892593,7,4,0,10,1,0.05354522230412544,267.2583121738321
8,13.74899776719568,3,3,1,11,3,0.2270650822959106,112.56127156649418
8,12.00451999945416,3,4,3,9,2,0.01428456827116551,102.8461435713575
9,10.10556119458644,7,2,5,10,2,0.28773927987837433,97.28001911353728
19,19.106727586042588,5,2,0,10,0,0.02156257611258734,372.40290043245966
8,6.240731922865303,10,4,1,16,3,0.17383452577460692,60.722909089634555
2,18.963310580912125,6,1,6,16,1,0.2706582870367135,49.13416220398577
19,17.400719898965274,8,3,4,10,0,0.003571340654355104,336.6999986174924
10,6.94894886803552,9,1,1,14,1,0.1495543382967171,79.00681293540868
5,13.474765365128803,1,4,5,13,1,0.10500208929320397,78.86080376414186
1,17.998219726236304,3,2,3,11,0,0.1740996570773727,26.64526996656838
6,13.577137454107305,7,3,0,13,3,0.0676372160212976,88.88183506594312
17,18.607997323409336,6,1,4,13,2,0.019469765169517428,321.84057730522903
1,19.144757252240638,7,1,0,13,0,0.1877799110546121,33.31810457967724
16,11.335767832764589,8,4,4,11,3,0.12505477184802075,184.72715164592483
10,10.659704921094853,6,3,6,11,1,0.1867456616118689,114.39346663466252
11,19.04481730953735,3,2,0,12,0,0.06316174405135287,219.64114082094954
18,15.127100917245022,2,4,3,15,2,0.10162237888604454,281.98272186284396
6,6.7403402202225395,7,3,6,10,2,0.16850441680938308,50.13028042469749
19,5.634376238340218,1,1,6,12,1,0.17793383349741818,116.08281530439359
5,13.469435764958947,3,4,4,12,0,0.11169444233227956,78.32537051849562
0,18.952564481576367,4,1,2,9,2,0.08401596168496693,4.353462827921565
16,17.663730536087275,1,1,0,16,0,0.08211018884657875,292.36499563042963
10,15.137716196965046,5,4,0,9,2,0.05240980542626953,155.93011586684318
17,7.086737733366313,10,4,1,16,1,0.09762148869887614,128.95653622135978
16,8.813470756230434,3,4,4,15,1,0.05983210110396598,147.74090017104945
6,18.13266839828924,2,4,5,17,0,0.19014462186898343,122.14201776383153
16,7.742108549853507,3,4,2,16,3,0.17072009947262687,129.788546380907
19,9.176591123756518,8,1,3,13,3,0.11477664710127601,182.60837621802096
8,6.944009767931629,6,2,1,16,1,0.09774900598121834,64.84087369983754
16,15.141623471216167,7,2,2,11,2,0.07128426005839275,250.10671035120572
19,19.159734580448145,6,4,4,15,3,0.16063749268780236,371.83660233335235
7,9.03452047393079,6,1,2,12,1,0.27567082930370645,74.91590950791469
16,12.131099117751106,3,2,6,13,2,0.20571091541668116,201.22913429796347
6,14.515096095668063,8,2,0,17,2,0.2233244142106702,99.2286614407309
0,19.991993723234458,7,2,6,15,3,0.2503133590969223,7.621893396200164
12,6.572120974963582,7,1,0,12,1,0.10549049200135463,90.1440209600087
18,12.478561992585638,6,4,1,14,2,0.01886273463434629,237.40242935154345
18,10.776801798537502,5,4,4,15,2,0.18676764099649326,202.23598554781756
16,17.987302478335327,10,4,4,17,0,0.05660168736840979,301.63845870100124
12,12.139515965174839,8,3,2,12,0,0.17071309499869988,155.9505594040887
15,6.664662868777222,5,3,1,11,3,0.22185306994711942,107.55456230699023
7,14.516362179298754,9,3,4,16,0,0.23509149064435098,119.82384080089497
18,16.561709273958197,9,1,5,9,1,0.09055173607425464,307.0790971353551
17,5.0432187749842186,1,2,5,17,3,0.15372996977079453,90.01455668517397
0,17.884350281309445,6,2,6,9,3,0.1862895288831577,1.7337801090265166
13,7.790345000084985,7,1,0,10,0,0.24584421651018656,113.59366479739175
18,13.281040469800669,3,1,2,16,2,0.22841659953148422,245.77001572347814
14,11.236962510311752,7,4,3,17,1,0.2963925962932111,167.61640988125865
17,15.794807249157955,7,4,0,15,1,0.0024254029590032645,277.7405079372932
1,10.567424221786126,2,3,1,11,1,0.1312468322589399,18.91312334102828
16,18.046447650225662,7,3,4,15,3,0.07681334591283835,295.7565827423165
17,15.957445414381853,1,1,0,14,1,0.03596801614346202,277.4977091568783
5,14.715697565943822,5,3,3,10,2,0.27345459845015535,76.52361033589708
18,16.943608933442814,9,2,3,11,2,0.29938861982870585,308.4778145028061
3,16.310345523925733,7,1,5,13,0,0.05417886237141709,57.662981299949344
0,5.5390801238233,7,1,1,12,1,0.01153001784040908,9.032013746935895
7,10.921015307672423,2,2,0,10,3,0.0825163343041501,80.83626327124082
6,18.962109459747346,8,4,2,12,0,0.25045857541991867,126.79902522153867
2,6.885864034883394,3,4,0,16,2,0.08816702495979502,23.881586928598423
9,16.05644825648077,8,2,5,13,1,0.017070444149286466,152.84351954883684
9,19.618877170029947,3,2,6,13,2,0.01574765518590897,184.5297510871111
18,5.782979435674575,10,3,3,11,0,0.12822684071083093,116.70208619326876
13,15.232908209399158,7,1,1,16,2,0.2795477169184859,206.57304135315889
1,12.022312119515455,2,3,1,14,1,0.08577613249188958,21.401474859193513
0,13.687628830620833,4,2,2,10,1,0.12814730421031312,6.110085430037188
17,6.280120047264873,6,3,1,10,0,0.030580141614782563,115.15238917333276
6,5.6451042780040925,9,2,5,17,1,0.14807183798069432,46.74177420950631
7,15.002999908263826,5,3,5,15,2,0.2089641192857112,113.51335037634263
0,17.349641447310766,9,3,5,17,2,0.08134510835316587,13.41678203534568
2,16.73023002399451,5,4,1,14,3,0.08901339255860542,38.10704562344431
7,13.15708591799356,10,2,1,13,3,0.25259250762188135,99.12234775727114
14,6.498002317042673,8,3,5,9,3,0.0031091167041531254,95.24485074034176
4,15.320666657540208,1,1,1,14,2,0.1909412125650291,69.10391778741273
2,8.628333253312189,7,3,1,14,2,0.11816539048248509,24.385662460922028
18,18.666030541510754,4,3,3,11,0,0.0895141540684407,347.6887534905497
0,17.573980393185572,5,1,0,11,3,0.19727814967316312,5.585347570715097
14,15.640744506310863,6,2,4,11,2,0.25040055653691157,225.87440000640626
7,19.232689337466958,5,4,1,11,0,0.1675176348986021,145.98009416982805
1,5.471327322669094,1,4,4,15,2,0.009328386582916803,14.044300855351493
2,16.043006375911432,9,4,6,10,0,0.13842035724767282,38.80365127408797
13,9.95364169004608,2,1,4,10,3,0.13882798226819193,133.56608897613114
13,18.59098828529548,9,3,3,11,3,0.16313954844138234,245.64574689019182
10,9.000127949929663,10,2,1,15,3,0.2012876703130657,100.39376653409565
15,15.872847489725256,2,3,5,11,2,0.005795521060302134,245.85948361340604
3,18.16470529476172,9,4,4,15,2,0.15060378731992513,63.39713414068335
19,5.624852275740237,6,3,1,17,0,0.1764923308141772,121.29785338551784
4,10.964713693880542,9,1,2,12,1,0.10300601592481558,50.81261851629878
13,16.434635480329078,6,1,6,15,1,0.2005095679771299,222.93072398649863
15,11.823783342613806,6,2,5,17,3,0.06845331513875133,184.18717229064399
17,9.00878944690393,2,2,2,16,1,0.09521169992023548,164.9262656046483
6,8.29708023234785,8,4,2,16,3,0.2888266042272978,55.91297681957051
9,6.972774003745669,3,2,4,17,0,0.10442111125834204,75.25208896117219
6,17.856943397844233,7,3,2,13,1,0.1039502662097235,114.50593304966372
0,13.63033104877334,5,1,3,13,1,0.17870419074693458,9.550242177102536
18,6.14577417487184,3,1,3,11,3,0.29129259895801807,115.4550675335219
15,10.738704853559533,1,1,4,13,0,0.2949241337859001,173.43761939488718
18,10.516004762076648,8,2,1,16,1,0.17389738910289482,198.89605327627572
3,7.726087860641945,3,1,0,13,1,0.0003261059414797596,33.419815085164736
17,11.53261438208286,2,1,1,12,1,0.2701969652305199,202.97389574198857
1,9.981490480897047,1,1,1,16,0,0.17107138937311442,22.5433628919079
0,10.127055582382738,4,4,1,15,0,0.10979892248698075,13.103144272170928
14,16.08539836681938,8,4,1,14,1,0.24875854230478148,234.67815268070993
4,8.348950782577944,3,2,5,13,3,0.11994973780506152,35.77211423028135
19,14.62789938283033,1,1,0,13,3,0.0102133518600794,280.5448230853133
10,13.559744358214022,4,2,5,10,1,0.2463216669171056,144.03923331815503
9,13.52138768506801,9,1,2,12,0,0.16375782030592867,133.85179187910896
1,14.94511019212664,1,1,6,16,1,0.10144306146725886,26.623743769710753
2,13.225730542934809,2,1,1,16,0,0.07526771290615536,40.65894550434528
11,18.18882672269577,9,2,6,9,1,0.17813923782462768,207.01600897791388
19,15.133701379253898,2,2,3,10,0,0.062414864467530036,299.01721002765055
4,13.204448770570822,3,1,4,13,2,0.09715526596710096,60.98991524126116
4,17.446446804314675,7,3,4,17,3,0.19095909282419507,76.00687368704922
5,14.092198474002195,3,2,5,15,2,0.2644633351217796,79.98989979279823
8,9.367163716777686,9,4,5,13,3,0.15986709851747963,81.02941014249048
1,8.106423772648569,6,2,3,9,0,0.22773191948972776,20.951411947863747
11,7.284916784940182,3,1,1,14,2,0.22891818112891255,90.89272454131698
2,18.491828188191526,9,3,6,16,3,0.19930618579781603,43.79904928009083
19,15.652031476970988,1,1,6,15,1,0.0737515013041553,307.0532368578682
11,19.06067657246481,10,4,0,10,0,0.2600365794450726,222.78566480328917
16,14.049377085724146,3,2,2,13,0,0.13088269669186994,237.3931124100967
9,12.101013222423688,1,2,4,12,1,0.01326322318071017,117.5608234682757
13,5.89574733456334,2,1,2,17,1,0.07338380102085754,84.1665918356658
16,15.074634223190447,8,1,0,9,3,0.22966450622979473,243.18314867431295
17,13.733131396523467,7,4,5,14,0,0.02074000074524681,243.81317758735972
18,19.853133403814322,2,3,6,11,3,0.04420932064647336,361.5636400152835
16,8.587381666733645,2,4,4,17,1,0.20826804481251132,150.1351433412476
13,12.961060329302537,9,3,2,13,0,0.26778023691826214,181.53629072957744
8,14.76436002677109,6,2,5,14,1,0.19011960151729104,131.11495158474733
7,14.668867621135155,5,3,0,17,3,0.06668731614886637,112.04486502328652
1,13.419403144226042,10,3,2,17,3,0.01602412897486458,18.318467314584073
12,16.653920154908384,6,2,6,16,3,0.1845379747650935,208.90705701798146
6,8.074718142902245,9,2,1,17,0,0.014219573379349192,65.41495826796019
8,15.884408004116239,7,2,5,12,1,0.1838166155825271,139.4428801869711
10,14.296018571496338,10,4,0,14,1,0.06767398324832852,150.5344588163469
13,18.4411266769186,10,2,2,13,3,0.27139681872264887,244.8524535959849
3,17.707916585503725,9,1,6,13,3,0.14252780054620856,60.54569725565112
12,9.7272055869883,4,2,1,12,3,0.06718152999290869,119.40978097673535
1,9.143559874627297,2,2,1,10,3,0.25594359496757746,9.693729906788997
